CD63,PanEV,EpCAM,CD9,SDC1,EGFR,PDL1,MET,CD81,HER2,ADAM10,CTSH
3.923076868,260.7692261,4.923077106,10.69230747,20.38461494,9.846154213,15.61538506,27.76922989,9.692307472,12.76923084,43.69230652,11.61538506
8.842104912,256.9473572,6.157894611,12.26315784,17.89473724,10.10526276,15.26315784,27.2631588,11.68421078,18.10526276,36.5263176,10.94736862
14.72222233,235.1111145,5.833333492,40,26.83333397,19.22222137,27.33333397,31.16666603,20.72222137,24.77777863,42.05555725,19
10.23076916,224.3076935,9.07692337,42.92307663,37.30769348,9.07692337,24.92307663,36.38461685,19.30769157,15.46153831,46.61538315,14.30769253
7.722222328,317.055542,5.111111164,33.11111069,11.72222233,16.77777863,16.44444466,28.88888931,14.88888931,19.55555534,25.11111069,14.44444466
7.272727489,261.0909119,4.272727489,14,28.54545403,3.636363745,15.72727299,18.72727203,17,14.45454502,24.27272797,19.63636398
57.72727203,97.8181839,3.363636255,95.09091187,37.36363602,11.27272701,52.36363602,41.54545593,14.81818199,14.81818199,36.81818008,17.36363602
10.66666698,154.6666718,12.33333302,61.33333206,36.41666794,18.08333397,46.41666794,24.91666603,32.83333206,36,51.16666794,21.16666603
35.66666794,296.5,18.05555534,57.61111069,17.11111069,31.77777863,8.388889313,13.61111069,15.5,13.5,20.61111069,8.944444656
18.52631569,283.0526428,10.10526276,33.5263176,24.2631588,14.31578922,18.78947449,25.68420982,14.3684206,28,41.78947449,16.10526276
8.095237732,242.5714264,8.619047165,20.95238113,24.33333397,12.52380943,16.61904716,19,11.61904716,12.61904716,22.76190567,13.80952358
8.300000191,38.70000076,5.900000095,88,31.70000076,23.5,64,47.40000153,27,33,14.19999981,17.10000038
48.72222137,1680.611084,20.38888931,155.777771,47.55555725,37.05555725,104.5,50.83333206,49.88888931,49.88888931,35.88888931,28.94444466
45.66666794,142.8333282,3.083333254,28.5,31.25,9.083333015,10.66666698,33.58333206,14.08333302,14.25,24.66666603,16
18.2142849,235.5714264,16.8571434,54.92856979,23.4285717,29.1428566,48.2142868,42,31.4285717,37.2142868,27.5,26.5714283
5.733333111,285.3999939,8.733333588,22.46666718,34.40000153,16.46666718,21.39999962,26.79999924,17.26666641,18.20000076,40.93333435,20.46666718
9.050000191,738.5499878,15.30000019,19.20000076,15.60000038,20.64999962,10.89999962,20.95000076,17.14999962,15.89999962,35.59999847,14.30000019
21.77272797,329.0909119,7.909090996,29.59090996,32.18181992,15.81818199,31.40909004,26.18181801,15.36363602,24.81818199,35.04545593,15.95454502
26.54545403,216.6363678,8.454545021,45.18181992,25.63636398,21.81818199,35,24.81818199,15.909091,24.18181801,50.09090805,16.54545403
26.5,184.0909119,28.04545403,64.1818161,18.09090996,45.04545593,54.13636398,40.77272797,36.95454407,77.59091187,35.45454407,57.54545593
9.315789223,339.2105408,10.73684216,15.21052647,20.52631569,15.78947353,14.10526276,17.2631588,11.05263138,9.315789223,42.10526276,17.2631588
30.2631588,201.6842041,4.473684311,41.42105103,19.57894707,10.31578922,34.94736862,24.84210587,16,21.78947449,40.68421173,12.6315794
47.63158035,153,8,76.78947449,32.68421173,18.84210587,67.26316071,34.73684311,25.15789413,39.68421173,37.15789413,21.89473724
19.2142849,262.7142944,7.142857075,16.1428566,21.1428566,11.85714245,20.4285717,23.5714283,17.4285717,15.64285755,31.6428566,12.14285755
22.76922989,182.0769196,3.846153736,58.15384674,20.84615326,15.07692337,48.15384674,36.07692337,13.46153831,22.30769157,31.84615326,24.92307663
9.680000305,401.9200134,4.039999962,15.39999962,19.87999916,11.31999969,17.44000053,26.15999985,9.479999542,20.44000053,22.20000076,12.64000034
30.95000076,297.75,11.55000019,65.15000153,25.29999924,25.39999962,47.79999924,28.79999924,23.35000038,41.90000153,30.75,28.64999962
17.38461494,205.615387,13,30.07692337,28.76922989,15.30769253,27.84615326,14.69230747,23.76922989,12.92307663,17.30769157,18.69230843
25.72727203,161.6363678,5.272727489,47.81818008,19.90909004,13.81818199,37.45454407,25.81818199,13.54545498,27.90909004,33.63636398,15.27272701
15.29411793,263.1176453,10.47058868,37.05882263,33.64706039,18.11764717,34,33,17.88235283,27.23529434,46.23529434,19.35294151
30.04347801,386.8260803,30.69565201,84.21739197,28.347826,40.82608795,59.47826004,24.82608604,39.56521606,41.78260803,28,33.47826004
6.857142925,50.23809433,5.333333492,13.66666698,73.2857132,12.4285717,12.14285755,95.14286041,11.80952358,13.04761887,59.52381134,13.71428585
14.4375,241.3125,24.375,41.75,22.1875,25,44.3125,21.5625,25.5,30.375,30.3125,23.5625
37.13333511,129.2666626,6,61.59999847,39.06666565,14.80000019,54.26666641,14.73333359,35.20000076,20.66666603,25.06666756,17.66666603
4.647058964,42.05882263,6.529411793,9.470588684,38.11764526,7.764705658,16.23529434,90.52941132,12.35294151,18.47058868,57.23529434,20.29411697
23.64705849,267.3529358,13,33.76470566,13.35294151,12.4117651,29.05882263,21.1764698,12.23529434,21.23529434,24.88235283,18.23529434
18,244.1999969,6.349999905,41.20000076,28.89999962,18.85000038,23.35000038,35.04999924,22.20000076,28.14999962,35.54999924,14.44999981
20.347826,319.9130554,12.173913,44.91304398,18.56521797,13.826087,24.60869598,15.78260899,13.69565201,18.91304398,21.52173996,18.652174
10.30000019,236,21.60000038,23.79999924,20.70000076,13.10000038,11.30000019,19.79999924,17.5,18.39999962,25.70000076,10.69999981
32.88461685,597.1923218,31.76922989,49.80769348,29.30769157,45.34615326,59.11538315,44.73077011,43.42307663,42.07692337,60.26922989,35.88461685
13.94736862,305.9473572,6.578947544,25.42105293,13.84210491,13.78947353,25.94736862,31,14.15789509,22.10526276,41.10526276,21.15789413
5.214285851,281.7142944,6.5,10.21428585,23,6.642857075,13.71428585,22.2142849,14.85714245,9.5,20.4285717,14.14285755
14.53333378,390.0666809,22.46666718,64,23.79999924,64.40000153,72.33333588,53.73333359,38.20000076,30.39999962,61.40000153,37.53333282
26.39999962,192.8999939,11.89999962,43.5,28.29999924,21,22.60000038,33.09999847,15,23.60000038,29.29999924,16.60000038
37.76922989,1408.461548,15.15384579,93.61538696,30.15384674,34.61538315,87.61538696,44.07692337,42.84615326,73.15384674,48.23077011,30.61538506
20.6875,150.3125,7.125,59.25,15.5625,24.625,37.0625,28.8125,31.375,31.125,22.4375,17.875
16.94444466,263.8333435,7.388888836,47.94444275,36.27777863,11.5,34.72222137,28.72222137,15.22222233,24.11111069,42.77777863,13.5
22.77272797,206.8636322,19.40909004,72.5,31.63636398,49.68181992,68.13636017,29.45454597,28.13636398,30.68181801,32.09090805,25.40909004
17.26666641,177.1333313,35.20000076,50.40000153,17.86666679,37.59999847,32.20000076,21.66666603,24.60000038,29.79999924,34.40000153,24.39999962
2.333333254,284.9333191,4.599999905,20.46666718,19.60000038,12.46666622,21.60000038,22,15.60000038,18.39999962,35.13333511,11.9333334
73.83333588,81.66666412,8.75,124.0833359,30.83333397,19.41666603,128.25,32.91666794,16.25,51.91666794,29.08333397,17.16666603
5,320.1875,14.875,10.125,24,20.4375,13.3125,26.5625,20.4375,17,39.5,16
22.39999962,283.5499878,15.19999981,37.25,15.39999962,20.89999962,26.64999962,17.79999924,23.35000038,22.35000038,32.04999924,12.19999981
19.11764717,181.1764679,9.764705658,47.35293961,17.41176414,19.47058868,36.70588303,23.29411697,20.76470566,30.76470566,18.64705849,20.11764717
30.91666603,148.0833282,6.583333492,57.66666794,37.66666794,19.83333397,40.25,44.58333206,19.16666603,31.16666603,32.58333206,21.91666603
12.36363602,252.6363678,12.909091,29.63636398,18.36363602,17.36363602,20.72727203,18.36363602,17.81818199,36.90909195,44.18181992,25.45454597
33.05263138,261.8947449,22.68420982,69.52631378,22,30.89473724,60.4736824,29.36842155,37.21052551,54.89473724,28.84210587,30.63157845
10.173913,445.3043518,14.69565201,31.56521797,22.43478203,32.04347992,33.04347992,43.78260803,28.91304398,25.30434799,13.86956501,25.73913002
37.94736862,360.3684082,19.78947449,70.21052551,22.63157845,24.36842155,47.26315689,22.94736862,25.63157845,34.42105103,28.47368431,21.36842155
6.142857075,268,4,8.214285851,33.92856979,9.357142448,21.6428566,26.7142849,11.4285717,22.4285717,35.7857132,9.142857552
24.47368431,216.9473724,15.21052647,42.05263138,28.84210587,21.78947449,39.15789413,14.78947353,22.57894707,23.42105293,16.10526276,20.47368431
7.066666603,262.7999878,10.13333321,14.0666666,33.33333206,11.80000019,11.86666679,34,9.866666794,14.26666641,44.59999847,15.33333302
19,237.2727203,7.727272511,26.36363602,20.63636398,11.45454502,23,19.09090996,17,16.63636398,38.54545593,16.18181801
23.57894707,273.2631531,11.42105293,97.05263519,35.68421173,38.94736862,78.36842346,78.63157654,42.05263138,53,56.68421173,26.52631569
6.181818008,44.72727203,6.727272511,118,20.36363602,36.63636398,86.8181839,25.54545403,30,42.81818008,47.54545593,20.36363602
5.764705658,289.4117737,6.352941036,11.52941132,27.8235302,12.17647076,11.4117651,31.70588303,9.235294342,10,43,12.76470566
